id,track_id,track_artist,artist_clean,track_name,track_name_clean,artist_track_key,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,type
7snQQk1zcKl8gZ92AnueZW,7snQQk1zcKl8gZ92AnueZW,guns n' roses,guns n roses,sweet child o' mine,sweet child o mine,guns n roses_sweet child o mine,0.952,125.304,0.445,rock,-5.321,0.112,0.624,4,0.0522,84,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,Appetite For Destruction,1987-07-21T00:00:00Z,0.0843,28yHV3Gdg30AiB8h8em1eW,1,6,356067,0.09,audio_features
63T7DJ1AFDD6Bn8VzG6JE8,63T7DJ1AFDD6Bn8VzG6JE8,the rolling stones,the rolling stones,"paint it, black",paint it black,the rolling stones_paint it black,0.795,158.691,0.464,rock,-9.267,0.399,0.612,4,0.0926,81,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Aftermath,1966-04-15T00:00:00Z,0.00244,72qrnM4yUNMDDlWiqKc8iY,1,1,202267,0.0493,audio_features
0ofHAoxe9vBkTCp2UQIavz,0ofHAoxe9vBkTCp2UQIavz,fleetwood mac,fleetwood mac,dreams - 2004 remaster,dreams  2004 remaster,fleetwood mac_dreams  2004 remaster,0.492,120.151,0.828,rock,-9.744,0.128,0.789,4,0.0276,84,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Rumours (Super Deluxe),1977-02-04T00:00:00Z,0.00428,0BwWUstDMUbgq2NYONRqlu,1,0,257800,0.0644,audio_features
5UWwZ5lm5PKu6eKsHAGxOk,5UWwZ5lm5PKu6eKsHAGxOk,foo fighters,foo fighters,everlong,everlong,foo fighters_everlong,0.881,158.066,0.413,rock,-5.541,0.0805,0.364,4,0.0367,81,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,The Colour And The Shape,1997-05-20T00:00:00Z,3.08E-4,30ly6F6Xl0TKmyBCU50Khv,0,11,250547,5.99E-5,audio_features
2Cdvbe2G4hZsnhNMKyGrie,2Cdvbe2G4hZsnhNMKyGrie,joan jett & the blackhearts,joan jett  the blackhearts,i love rock 'n roll,i love rock n roll,joan jett  the blackhearts_i love rock n roll,0.716,94.379,0.535,rock,-5.025,0.659,0.901,4,0.0431,77,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N' Roll (Expanded Edition),1981-11-18T00:00:00Z,0,555qwe1qUgLdee80TZ2CQt,1,4,175173,0.326,audio_features
6zeE5tKyr8Nu882DQhhSQI,6zeE5tKyr8Nu882DQhhSQI,kansas,kansas,dust in the wind,dust in the wind,kansas_dust in the wind,0.322,93.503,0.475,rock,-10.687,0.11,0.387,4,0.0283,79,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI,spotify:track:6zeE5tKyr8Nu882DQhhSQI,Point Of Know Return (Expanded Edition),1977-01-01T00:00:00Z,5.6E-4,6oU298pdPTCQnMx1PYwyUA,1,7,206267,0.367,audio_features
4gMgiXfqyzZLMhsksGmbQV,4gMgiXfqyzZLMhsksGmbQV,pink floyd,pink floyd,"another brick in the wall, pt. 2",another brick in the wall pt 2,pink floyd_another brick in the wall pt 2,0.394,104.114,0.693,rock,-15.882,0.247,0.721,4,0.0428,74,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,The Wall,1979-11-30T00:00:00Z,6.94E-4,5Dbax7G8SWrP9xyzkOvy2F,1,0,238747,0.0782,audio_features
0X1sqQ652p1sceKM2nJlIJ,0X1sqQ652p1sceKM2nJlIJ,bon jovi,bon jovi,runaway,runaway,bon jovi_runaway,0.899,152.445,0.475,rock,-4.321,0.14,0.603,4,0.0637,72,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,spotify:track:0X1sqQ652p1sceKM2nJlIJ,Bon Jovi,1984-01-23T00:00:00Z,1.91E-5,1UUOBzIHw0noiRGRpbt3sz,0,9,230667,0.00375,audio_features
6L89mwZXSOwYl76YXfX13s,6L89mwZXSOwYl76YXfX13s,green day,green day,basket case,basket case,green day_basket case,0.943,85.064,0.442,rock,-3.205,0.091,0.781,4,0.0602,80,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,Dookie,1994-02-01T00:00:00Z,8.71E-6,4uG8q3GPuWHQlRbswMIRS6,1,3,181533,0.00293,audio_features
3d9DChrdc6BOeFsbrZ3Is0,3d9DChrdc6BOeFsbrZ3Is0,red hot chili peppers,red hot chili peppers,under the bridge,under the bridge,red hot chili peppers_under the bridge,0.345,84.581,0.559,rock,-13.496,0.141,0.458,4,0.0459,82,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24T00:00:00Z,1.05E-4,30Perjew8HyGkdSmqguYyg,1,4,264307,0.0576,audio_features
1gzIbdFnGJ226LTl0Cn2SX,1gzIbdFnGJ226LTl0Cn2SX,billy idol,billy idol,white wedding - pt. 1,white wedding  pt 1,billy idol_white wedding  pt 1,0.814,147.193,0.673,rock,-5.411,0.343,0.728,4,0.0367,70,https://api.spotify.com/v1/tracks/1gzIbdFnGJ226LTl0Cn2SX,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,Billy Idol,1982-01-01T00:00:00Z,0.00293,5ebh0MxkqELmk50xHj2b4k,1,9,252200,0.0134,audio_features
2SiXAy7TuUkycRVbbWDEpo,2SiXAy7TuUkycRVbbWDEpo,ac/dc,acdc,you shook me all night long,you shook me all night long,acdc_you shook me all night long,0.767,127.361,0.532,rock,-5.509,0.39,0.755,4,0.0574,81,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,Back In Black,1980-07-25T00:00:00Z,5.13E-4,6mUdeDZCsExyJLMdAfDuwh,1,7,210173,0.00287,audio_features
2PzU4IB8Dr6mxV3lHuaG34,2PzU4IB8Dr6mxV3lHuaG34,the rolling stones,the rolling stones,(i can't get no) satisfaction - mono version,i cant get no satisfaction  mono version,the rolling stones_i cant get no satisfaction  mono version,0.863,136.302,0.723,rock,-7.89,0.128,0.931,4,0.0338,76,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,Out Of Our Heads,1965-07-30T00:00:00Z,0.0317,2Q5MwpTmtjscaS34mJFXQQ,1,2,222813,0.0383,audio_features
0pQskrTITgmCMyr85tb9qq,0pQskrTITgmCMyr85tb9qq,david bowie,david bowie,starman - 2012 remaster,starman  2012 remaster,david bowie_starman  2012 remaster,0.449,100.456,0.486,rock,-10.298,0.54,0.549,4,0.0267,76,https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq,spotify:track:0pQskrTITgmCMyr85tb9qq,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),1972-06-06T00:00:00Z,2.23E-6,48D1hRORqJq52qsnUYZX56,1,5,254293,0.166,audio_features
0hCB0YR03f6AmQaHbwWDe8,0hCB0YR03f6AmQaHbwWDe8,led zeppelin,led zeppelin,whole lotta love - 1990 remaster,whole lotta love  1990 remaster,led zeppelin_whole lotta love  1990 remaster,0.902,89.74,0.412,rock,-11.6,0.405,0.422,4,0.405,72,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin II (1994 Remaster),1969-10-22T00:00:00Z,0.131,70lQYZtypdCALtFVlQAcvx,1,9,333893,0.0484,audio_features
14XWXWv5FoCbFzLksawpEe,14XWXWv5FoCbFzLksawpEe,the doors,the doors,riders on the storm,riders on the storm,the doors_riders on the storm,0.722,103.886,0.55,rock,-11.729,0.11,0.716,4,0.0283,70,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,L.A. Woman,1971-04-19T00:00:00Z,0.0129,7IKUTIc9UWuVngyGPtqNHS,0,11,434720,0.25,audio_features
6QewNVIDKdSl8Y3ycuHIei,6QewNVIDKdSl8Y3ycuHIei,pearl jam,pearl jam,even flow,even flow,pearl jam_even flow,0.944,105.338,0.394,rock,-6.506,0.298,0.265,4,0.0761,77,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,Ten,1991-08-27T00:00:00Z,4.54E-6,5B4PYA7wNN4WdEXdIJu58a,0,10,292581,0.00178,audio_features
0dOg1ySSI7NkpAe89Zo0b9,0dOg1ySSI7NkpAe89Zo0b9,bruce springsteen,bruce springsteen,born in the u.s.a.,born in the usa,bruce springsteen_born in the usa,0.952,122.093,0.398,rock,-6.042,0.1,0.584,4,0.061,72,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,Born In The U.S.A.,1984-06-04T00:00:00Z,7.75E-5,0PMasrHdpaoIRuHuhHp72O,1,4,278680,3.73E-4,audio_features
57iDDD9N9tTWe75x6qhStw,57iDDD9N9tTWe75x6qhStw,the verve,the verve,bitter sweet symphony - remastered 2016,bitter sweet symphony  remastered 2016,the verve_bitter sweet symphony  remastered 2016,0.917,171.176,0.356,rock,-6.006,0.406,0.518,4,0.0479,79,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,Urban Hymns (Remastered 2016),1997-09-29T00:00:00Z,0,52AeC4gwbxDfFlLHgK1ByD,1,9,357267,0.0335,audio_features
2N2yrmodOnVF10mKvItC9P,2N2yrmodOnVF10mKvItC9P,guns n' roses,guns n roses,don't cry (original),dont cry original,guns n roses_dont cry original,0.589,124.634,0.455,rock,-8.64,0.104,0.254,4,0.0328,75,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,Use Your Illusion I,1991-09-17T00:00:00Z,0.00358,0CxPbTRARqKUYighiEY9Sz,1,11,283733,0.00184,audio_features
2aoo2jlRnM3A0NyLQqMN2f,2aoo2jlRnM3A0NyLQqMN2f,jimi hendrix,jimi hendrix,all along the watchtower,all along the watchtower,jimi hendrix_all along the watchtower,0.805,113.253,0.438,rock,-6.237,0.0842,0.564,4,0.0624,72,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,Electric Ladyland,1968-10-25T00:00:00Z,5.69E-5,5z090LQztiqh13wYspQvKQ,1,8,240800,0.00255,audio_features
18AXbzPzBS8Y3AkgSxzJPb,18AXbzPzBS8Y3AkgSxzJPb,phil collins,phil collins,in the air tonight - 2015 remastered,in the air tonight  2015 remastered,phil collins_in the air tonight  2015 remastered,0.239,189.507,0.446,rock,-13.945,0.0697,0.298,4,0.0316,76,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,Face Value (Deluxe Editon),1981-01-01T00:00:00Z,4.1E-6,1cM3r0WQZWNkCpEbmFjLln,1,0,336453,0.551,audio_features
1i6N76fftMZhijOzFQ5ZtL,1i6N76fftMZhijOzFQ5ZtL,talking heads,talking heads,psycho killer - 2005 remaster,psycho killer  2005 remaster,talking heads_psycho killer  2005 remaster,0.521,123.118,0.721,rock,-8.123,0.127,0.942,4,0.0613,76,https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL,spotify:track:1i6N76fftMZhijOzFQ5ZtL,Talking Heads '77 (Deluxe Version),1977-09-16T00:00:00Z,0.00545,5eqcF7pWzHgWpGdEmHgeSN,1,2,261413,0.0708,audio_features
45Ia1U4KtIjAPPU7Wv1Sea,45Ia1U4KtIjAPPU7Wv1Sea,lenny kravitz,lenny kravitz,are you gonna go my way,are you gonna go my way,lenny kravitz_are you gonna go my way,0.67,129.269,0.619,rock,-10.322,0.331,0.777,4,0.0353,71,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,1993-03-09T00:00:00Z,0.0109,35LzZH7Fgog8lf1hfcdoMQ,0,11,211933,0.00165,audio_features
54bm2e3tk8cliUz3VSdCPZ,54bm2e3tk8cliUz3VSdCPZ,metallica,metallica,master of puppets (remastered),master of puppets remastered,metallica_master of puppets remastered,0.828,105.25,0.539,rock,-9.108,0.154,0.562,4,0.035,70,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered Deluxe Box Set),1986-03-03T00:00:00Z,0.421,7CGhx630DIjdJqaBDVKc5j,0,4,515387,6.7E-4,audio_features
254bXAqt3zP6P50BdQvEsq,254bXAqt3zP6P50BdQvEsq,fleetwood mac,fleetwood mac,everywhere - 2017 remaster,everywhere  2017 remaster,fleetwood mac_everywhere  2017 remaster,0.487,114.965,0.73,rock,-10.991,0.0852,0.731,4,0.0303,79,https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq,spotify:track:254bXAqt3zP6P50BdQvEsq,Tango In the Night (Deluxe Edition),1987-04-13T00:00:00Z,0.01,4AsXQ17Arq1cUVoa9dKJ3F,1,4,226653,0.258,audio_features
2LawezPeJhN4AWuSB0GtAU,2LawezPeJhN4AWuSB0GtAU,creedence clearwater revival,creedence clearwater revival,have you ever seen the rain,have you ever seen the rain,creedence clearwater revival_have you ever seen the rain,0.697,116.109,0.741,rock,-7.028,0.133,0.774,4,0.0277,84,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,Pendulum (Expanded Edition),1970-12-07T00:00:00Z,2.28E-5,372cMadhAGlNuDnc8TssqF,1,0,160133,0.0664,audio_features
4alHo6RGd0D3OUbTPExTHN,4alHo6RGd0D3OUbTPExTHN,the cars,the cars,just what i needed,just what i needed,the cars_just what i needed,0.579,127.215,0.62,rock,-9.307,0.0858,0.691,4,0.0473,69,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,spotify:track:4alHo6RGd0D3OUbTPExTHN,The Cars,1978-06-06T00:00:00Z,6.4E-5,4tJPWT4r4FSKwy784Qs1Fq,1,4,225627,0.0152,audio_features
5ghIJDpPoe3CfHMGu71E6T,5ghIJDpPoe3CfHMGu71E6T,nirvana,nirvana,smells like teen spirit,smells like teen spirit,nirvana_smells like teen spirit,0.912,116.761,0.502,rock,-4.556,0.106,0.72,4,0.0564,76,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,Nevermind (Remastered),1991-09-26T00:00:00Z,1.73E-4,2guirTSEqLizK7j9i1MTTZ,1,1,301920,2.55E-5,audio_features
59WN2psjkt1tyaxjspN8fp,59WN2psjkt1tyaxjspN8fp,rage against the machine,rage against the machine,killing in the name,killing in the name,rage against the machine_killing in the name,0.833,88.785,0.466,rock,-4.215,0.0327,0.661,4,0.304,78,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,Rage Against The Machine - XX (20th Anniversary Special Edition),1992-01-01T00:00:00Z,0,4Io5vWtmV1rFj4yirKb4y4,1,7,313573,0.0266,audio_features
2EqlS6tkEnglzr7tkKAAYD,2EqlS6tkEnglzr7tkKAAYD,the beatles,the beatles,come together - remastered 2009,come together  remastered 2009,the beatles_come together  remastered 2009,0.376,164.775,0.53,rock,-11.913,0.0926,0.188,4,0.04,75,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,Abbey Road (Remastered),1969-09-26T00:00:00Z,0.247,0ETFjACtuP2ADo6LFhL6HN,0,9,259947,0.0304,audio_features
4DMKwE2E2iYDKY01C335Uw,4DMKwE2E2iYDKY01C335Uw,kansas,kansas,carry on wayward son,carry on wayward son,kansas_carry on wayward son,0.786,126.755,0.482,rock,-5.735,0.446,0.793,4,0.032,73,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,spotify:track:4DMKwE2E2iYDKY01C335Uw,Leftoverture (Expanded Edition),1976-01-01T00:00:00Z,8.88E-5,7MejfRSNnrpcLZIxkeZDqR,1,7,323000,0.00321,audio_features
1FTSo4v6BOZH9QxKc3MbVM,1FTSo4v6BOZH9QxKc3MbVM,blur,blur,song 2 - 2012 remaster,song 2  2012 remaster,blur_song 2  2012 remaster,0.789,129.802,0.674,rock,-6.903,0.0753,0.918,4,0.0676,78,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,Blur (Special Edition),1997-02-10T00:00:00Z,0.00708,7HvIrSkKGJCzd8AKyjTJ6Q,1,8,121160,0.00178,audio_features
7wCmS9TTVUcIhRalDYFgPy,7wCmS9TTVUcIhRalDYFgPy,pixies,pixies,where is my mind? - 2007 remaster,where is my mind  2007 remaster,pixies_where is my mind  2007 remaster,0.441,81.334,0.519,rock,-14.178,0.076,0.25,4,0.0353,76,https://api.spotify.com/v1/tracks/7wCmS9TTVUcIhRalDYFgPy,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Surfer Rosa (2007 Remaster),1988-03-21T00:00:00Z,4.53E-4,50j4Wm1b9hLpSpPIA39Vp9,1,4,234973,0.0204,audio_features
39shmbIHICJ2Wxnk1fPSdz,39shmbIHICJ2Wxnk1fPSdz,the clash,the clash,should i stay or should i go - remastered,should i stay or should i go  remastered,the clash_should i stay or should i go  remastered,0.836,113.375,0.743,rock,-6.465,0.384,0.82,4,0.116,80,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,spotify:track:39shmbIHICJ2Wxnk1fPSdz,Combat Rock (Remastered),1982-01-01T00:00:00Z,0,1ZH5g1RDq3GY1OvyD0w0s2,1,2,188987,0.0804,audio_features
57JVGBtBLCfHw2muk5416J,57JVGBtBLCfHw2muk5416J,queen,queen,another one bites the dust - remastered 2011,another one bites the dust  remastered 2011,queen_another one bites the dust  remastered 2011,0.528,109.975,0.932,rock,-6.472,0.163,0.757,4,0.161,71,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,The Game (Deluxe Remastered Version),1980-06-27T00:00:00Z,0.329,6wPXUmYJ9mOWrKlLzZ5cCa,0,5,214653,0.115,audio_features
4VqPOruhp5EdPBeR92t6lQ,4VqPOruhp5EdPBeR92t6lQ,muse,muse,uprising,uprising,muse_uprising,0.905,128.019,0.602,rock,-4.046,0.117,0.411,4,0.0775,75,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,The Resistance,2009-09-10T00:00:00Z,0.064,0eFHYz8NmK75zSplL5qlfM,1,2,304840,2.02E-4,audio_features
1qRA5BS78u3gME0loMl9AA,1qRA5BS78u3gME0loMl9AA,buffalo springfield,buffalo springfield,for what it's worth,for what its worth,buffalo springfield_for what its worth,0.519,98.883,0.653,rock,-10.164,0.101,0.822,4,0.0497,76,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,1966-12-05T00:00:00Z,0.0209,3PkdGRruLnJ9zCtANiDrpB,1,2,153693,0.406,audio_features
0upLyFR8Rr52ZpMp5esQoq,0upLyFR8Rr52ZpMp5esQoq,van halen,van halen,you really got me - 2015 remaster,you really got me  2015 remaster,van halen_you really got me  2015 remaster,0.946,138.18,0.454,rock,-5.978,0.173,0.647,4,0.13,68,https://api.spotify.com/v1/tracks/0upLyFR8Rr52ZpMp5esQoq,spotify:track:0upLyFR8Rr52ZpMp5esQoq,Van Halen (Remastered),1978-02-10T00:00:00Z,0,7DdEbYFPKTZ8KB4z6L4UnQ,0,1,156147,0.0223,audio_features
2EoOZnxNgtmZaD8uUmz2nD,2EoOZnxNgtmZaD8uUmz2nD,soundgarden,soundgarden,black hole sun,black hole sun,soundgarden_black hole sun,0.828,105.435,0.35,rock,-5.373,0.0774,0.147,4,0.041,76,https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,Superunknown (Deluxe Edition),1994-03-09T00:00:00Z,1.61E-4,29sTacnS0qA9xri6YS8xLA,1,6,318587,2.17E-4,audio_features
4YMQXzscifAREG0a7KNGhB,4YMQXzscifAREG0a7KNGhB,santana,santana,black magic woman - single version,black magic woman  single version,santana_black magic woman  single version,0.349,124.348,0.489,rock,-14.295,0.0866,0.622,4,0.0323,70,https://api.spotify.com/v1/tracks/4YMQXzscifAREG0a7KNGhB,spotify:track:4YMQXzscifAREG0a7KNGhB,Santana's Greatest Hits,1994-07-01T00:00:00Z,0.0789,1YrdGK2y2Edq2R5gFja2ai,0,2,196467,0.676,audio_features
1OxcIUqVmVYxT6427tbhDW,1OxcIUqVmVYxT6427tbhDW,lenny kravitz,lenny kravitz,fly away,fly away,lenny kravitz_fly away,0.872,159.925,0.587,rock,-5.066,0.622,0.735,4,0.0484,73,https://api.spotify.com/v1/tracks/1OxcIUqVmVYxT6427tbhDW,spotify:track:1OxcIUqVmVYxT6427tbhDW,5,1998-05-12T00:00:00Z,0,6MCNMOCRsh6nxs7PNzc0zN,1,7,221333,0.018,audio_features
1oYYd2gnWZYrt89EBXdFiO,1oYYd2gnWZYrt89EBXdFiO,the police,the police,message in a bottle,message in a bottle,the police_message in a bottle,0.808,151.008,0.577,rock,-7.04,0.221,0.869,4,0.039,75,https://api.spotify.com/v1/tracks/1oYYd2gnWZYrt89EBXdFiO,spotify:track:1oYYd2gnWZYrt89EBXdFiO,Reggatta De Blanc (Remastered 2003),1979-10-02T00:00:00Z,1.33E-5,2EpuND32cO7CX0gXZl2NB6,0,1,290280,0.0338,audio_features
7Jh1bpe76CNTCgdgAdBw4Z,7Jh1bpe76CNTCgdgAdBw4Z,david bowie,david bowie,heroes - 2017 remaster,heroes  2017 remaster,david bowie_heroes  2017 remaster,0.758,112.113,0.489,rock,-6.491,0.092,0.435,4,0.0297,72,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,"""Heroes"" (2017 Remaster)",1977-01-01T00:00:00Z,0.49,4I5zzKYd2SKDgZ9DRf5LVk,1,7,371413,6.78E-4,audio_features
78lgmZwycJ3nzsdgmPPGNx,78lgmZwycJ3nzsdgmPPGNx,led zeppelin,led zeppelin,immigrant song - remaster,immigrant song  remaster,led zeppelin_immigrant song  remaster,0.932,112.937,0.564,rock,-10.068,0.349,0.619,4,0.0554,75,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,spotify:track:78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin III (Remaster),1970-01-01T00:00:00Z,0.169,6P5QHz4XtxOmS5EuiGIPut,1,11,146250,0.013,audio_features
2RlgNHKcydI9sayD2Df2xp,2RlgNHKcydI9sayD2Df2xp,electric light orchestra,electric light orchestra,mr. blue sky,mr blue sky,electric light orchestra_mr blue sky,0.338,177.765,0.388,rock,-10.054,0.248,0.478,4,0.0329,76,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,Out of the Blue,1977-01-01T00:00:00Z,3.73E-6,3usnShwygMXVZB4IV5dwnU,1,10,303373,0.652,audio_features
08mG3Y1vljYA6bvDt4Wqkj,08mG3Y1vljYA6bvDt4Wqkj,ac/dc,acdc,back in black,back in black,acdc_back in black,0.7,188.386,0.31,rock,-5.678,0.0828,0.763,4,0.047,83,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,1980-07-25T00:00:00Z,0.00965,6mUdeDZCsExyJLMdAfDuwh,1,9,255493,0.011,audio_features
4KfSdst7rW39C0sfhArdrz,4KfSdst7rW39C0sfhArdrz,heart,heart,barracuda,barracuda,heart_barracuda,0.691,137.145,0.548,rock,-13.553,0.144,0.667,4,0.0369,74,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,spotify:track:4KfSdst7rW39C0sfhArdrz,Little Queen,1977-05-14T00:00:00Z,0.106,1LaeNhiUpL3X6N0LcFvuDF,0,4,261933,0.015,audio_features
3gdewACMIVMEWVbyb8O9sY,3gdewACMIVMEWVbyb8O9sY,elton john,elton john,"rocket man (i think it's going to be a long, long time)",rocket man i think its going to be a long long time,elton john_rocket man i think its going to be a long long time,0.532,136.576,0.601,rock,-9.119,0.0925,0.342,4,0.0286,79,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,Honky Chateau,1972-05-19T00:00:00Z,5.95E-6,2ei2X6ghPnw7YRwQtAH075,1,10,281613,0.433,audio_features
11LmqTE2naFULdEP94AUBa,11LmqTE2naFULdEP94AUBa,nirvana,nirvana,heart-shaped box,heartshaped box,nirvana_heartshaped box,0.641,203.006,0.256,rock,-10.283,0.0853,0.382,4,0.0552,79,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,In Utero (Deluxe Edition),1993-09-21T00:00:00Z,0.0329,6ohX7moZZnF1FwYrli1OJ6,1,1,281160,0.199,audio_features
6gXrEUzibufX9xYPk3HD5p,6gXrEUzibufX9xYPk3HD5p,eagles,eagles,life in the fast lane - 2013 remaster,life in the fast lane  2013 remaster,eagles_life in the fast lane  2013 remaster,0.755,109.535,0.667,rock,-7.246,0.0523,0.883,4,0.069,68,https://api.spotify.com/v1/tracks/6gXrEUzibufX9xYPk3HD5p,spotify:track:6gXrEUzibufX9xYPk3HD5p,Hotel California (2013 Remaster),1976-12-08T00:00:00Z,6.94E-5,2widuo17g5CEC66IbzveRu,1,9,286220,0.0966,audio_features
2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,toto,toto,africa,africa,toto_africa,0.373,92.718,0.671,rock,-18.064,0.0481,0.732,4,0.0323,83,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,Toto IV,1982-04-08T00:00:00Z,8.01E-5,62U7xIHcID94o20Of5ea4D,1,9,295893,0.257,audio_features
